,cell_line,modification,individual_name,r,p_value,ci_low,ci_high
119,Caco-2,H3K4me1,HAL1ME,-0.0587964603454845,0.5270984206635163,-0.23718560325256197,0.1234285315663974
120,Caco-2,H3K4me1,MamRTE1,-0.05810838981896663,0.3731489463738096,-0.18427935640681442,0.0699466327274413
121,Caco-2,H3K4me1,L1MB2,-0.03329543602770941,0.046890584259243986,-0.06606953381018688,-0.00044957404803093156
122,Caco-2,H3K4me1,MamTip2b,0.12279137004448133,0.13178864953205102,-0.037738530796830094,0.2771430534742372
123,Caco-2,H3K4me1,L1MD,-0.025361805123357554,0.49805140031179684,-0.0984602401845727,0.04800884996326222
124,Caco-2,H3K4me1,Tigger3a,-0.04803155450543452,0.0011753185091502622,-0.07696370529218613,-0.019018581143238955
125,Caco-2,H3K4me1,MER94,0.023487009019465602,0.4867756310794139,-0.04271284551154748,0.0894815288925349
126,Caco-2,H3K4me1,L1MC,0.0441809193880244,0.10493303071481777,-0.009258631441849656,0.0973688248254353
127,Caco-2,H3K4me1,MLT1N2,0.021049988290980464,0.7858919248007188,-0.13034073691275644,0.1714815062705144
128,Caco-2,H3K4me1,L1PA2,-0.04213126836078509,0.004468888653079841,-0.07110853217696843,-0.013082951211012526
129,Caco-2,H3K4me1,L1MC4a,0.015578771893109166,0.6902034034659295,-0.06098948378336955,0.09196475092221247
130,Caco-2,H3K4me1,MLT1F2,-0.0218216805068032,0.5891119020226367,-0.10071876385890371,0.057348140848313585
131,Caco-2,H3K4me1,L1MA2,-0.0840159595179267,2.6157128410902947e-08,-0.1134186590361821,-0.054466228991646125
132,Caco-2,H3K4me1,L1MA3,-0.07618916402901017,6.950835690798398e-07,-0.10611525221925068,-0.04612518100167366
133,Caco-2,H3K4me1,L4_A_Mam,0.03432062084186025,0.6949221670325669,-0.13675450615443713,0.20340784725263492
134,Caco-2,H3K4me1,AluYa5,0.014226515384404349,0.3635046849198317,-0.01646077794124165,0.0448870321676913
135,Caco-2,H3K4me1,L1PA6,-0.016668091139351214,0.2795837316674138,-0.046855129774410254,0.013549364394951231
136,Caco-2,H3K4me1,ERVL-E-int,0.49999999999999994,0.39100221895577053,-0.7262127280589685,0.9653646507719409
137,Caco-2,H3K4me1,L1ME3,-0.04338262266625305,0.5491344285435562,-0.18356303311905592,0.0985270597059361
138,Caco-2,H3K4me1,Tigger3b,-0.07718583180755796,9.661116288383964e-07,-0.10789586927803997,-0.04632863101908234
139,Caco-2,H3K4me1,MamSINE1,0.0327017634944189,0.72979086454499,-0.15217656617699551,0.21536897243658948
140,Caco-2,H3K4me1,Charlie1a,-0.07731983283499481,0.0041891770430618385,-0.12982748741208758,-0.02437973169703226
141,Caco-2,H3K4me1,Tigger15a,0.09915004096031309,0.3973683311724414,-0.13131145657477553,0.31944403150333406
142,Caco-2,H3K4me1,MER112,-0.031995752026633476,0.5096451838152656,-0.12653344095899677,0.06311792712345482
143,Caco-2,H3K4me1,L1MEf,0.06446471210533565,0.5282782435918203,-0.13589666533256667,0.2597600737624705
144,Caco-2,H3K4me1,MLT1J1,0.14334445475172547,0.06967079185730861,-0.012386125773636469,0.2922858614804407
145,Caco-2,H3K4me1,MLT1O,-0.05788479151663561,0.5248076302429183,-0.23267790986879278,0.12053083438345887
146,Caco-2,H3K4me1,MER117,-0.13081265715940865,0.05903733788988065,-0.2624209826868961,0.005573483169298739
147,Caco-2,H3K4me1,L1ME2z,0.04597840394921493,0.2506848026653692,-0.03254344759885248,0.12393615975257728
148,Caco-2,H3K4me1,MamTip2,-0.05949582619712522,0.4436313775322718,-0.20915175373393577,0.09288327826141421
149,Caco-2,H3K4me1,L1MD3,-0.0032237635453817542,0.9158801521030222,-0.06297451023166253,0.05655001090153252
150,Caco-2,H3K4me1,MER21C,-0.0022295374665596145,0.9356226622472605,-0.056280525871269756,0.05183448137258265
151,Caco-2,H3K4me1,L1MA10,-0.011442669904186834,0.6804346046347451,-0.06581414034413856,0.04299654864734577
152,Caco-2,H3K4me1,MLT1H2,-0.10075205404128378,0.08198257110993382,-0.21203805461968575,0.013113520120772373
153,Caco-2,H3K4me1,AluYb8,0.030391641827620795,0.06581459730253411,-0.00199482852062701,0.06271442414278801
154,Caco-2,H3K4me1,MER63A,-0.0619732678339815,0.06929127033294503,-0.12835618533132387,0.004962516172753683
155,Caco-2,H3K4me1,L1ME3B,-0.17917131422507687,0.09108325584805206,-0.37388881171554766,0.0306738890595477
156,Caco-2,H3K4me1,MSTB1,-0.031608492703711764,0.07198389144409037,-0.06597534208817978,0.002833258582934577
157,Caco-2,H3K4me1,MER30,0.0102071943635518,0.5374696845658464,-0.02223563020095363,0.042628544016771124
158,Caco-2,H3K4me1,AluSc5,-0.017696782167736964,0.30824402197080003,-0.05170160463869833,0.01634902903972413
159,Caco-2,H3K4me1,MER81,-0.02040190045564958,0.4075644545122806,-0.06859676020408231,0.02788796246799198
160,Caco-2,H3K4me1,L1MC2,-0.07070381983876646,0.0011084419547762406,-0.11293887078493019,-0.028213727857218623
161,Caco-2,H3K4me1,Charlie8,0.038421248656841725,0.6486868737457303,-0.1265854339585047,0.2013589048143133
162,Caco-2,H3K4me1,MER91A,0.042106160636403496,0.44447621809433724,-0.06587757621248949,0.14911507707402538
163,Caco-2,H3K4me1,L4_C_Mam,-0.0072397716140053395,0.9338337705813395,-0.17661350895040992,0.16255039017009346
