,cell_line,modification,individual_name,r,p_value,ci_low,ci_high
30359,MG63,H3K27me3,L1M3d,0.01473897247621552,0.7740035137652963,-0.08572562085440824,0.11490685519209415
30360,MG63,H3K27me3,L1M3a,0.08305199272269517,0.10462113677787666,-0.017298564179421782,0.18174602942693055
30361,MG63,H3K27me3,Eutr16,0.00232102919789057,0.9640306378035964,-0.09830374180298987,0.10289881945004267
30362,MG63,H3K27me3,X2a_DNA,0.03456246169365423,0.5006263520398437,-0.06600425163820259,0.1344340705757041
30363,MG63,H3K27me3,MERX,0.08105112437437734,0.11714104619124745,-0.020387263600432866,0.18083783017847332
30364,MG63,H3K27me3,L2-2_Mam,0.01771692870210814,0.7348056395976358,-0.08466723277506717,0.11973088104788362
30365,MG63,H3K27me3,MER34C2,-0.027417430193770104,0.5986006561762944,-0.12887382816699625,0.07460699207836331
30366,MG63,H3K27me3,MER61B,-0.054545441711617716,0.3000073275926565,-0.15659951514456094,0.048661076087227875
30367,MG63,H3K27me3,LTR5B,0.0178669910895018,0.7340560067592714,-0.0850809167175053,0.12043744849182945
30368,MG63,H3K27me3,L1MEg2,0.07263377960339362,0.161533491838291,-0.029123521493096022,0.17290106537306002
30369,MG63,H3K27me3,MER66A,0.040699545039922354,0.443309833701072,-0.06336386437331284,0.14388743396595965
30370,MG63,H3K27me3,ERVL-int,-0.007432624947748951,0.8873090414533792,-0.10985900114471661,0.09514995146064804
30371,MG63,H3K27me3,LTR45C,-0.03264823706379259,0.5473594070543698,-0.138220025458773,0.07365714576920515
30372,MG63,H3K27me3,L1M3e,-0.016782801488716248,0.748303405850213,-0.11880976809581029,0.08559486611560632
30373,MG63,H3K27me3,MER41D,0.07486526453729887,0.16779120521141336,-0.03159186488233345,0.17964283817681068
30374,MG63,H3K27me3,MER83,0.018885353757443685,0.7210094053318122,-0.0846416909525876,0.12200901121851698
30375,MG63,H3K27me3,MER57-int,-0.09757922891822293,0.06785253993124356,-0.2002143210254479,0.007174257380913053
30376,MG63,H3K27me3,Charlie13b,0.022813434450175113,0.6674929219715092,-0.08117451432468396,0.12631007276476833
30377,MG63,H3K27me3,MamGyp-int,-0.07539060075300907,0.1545927187689604,-0.17765286201238317,0.02848245809970738
30378,MG63,H3K27me3,MER89-int,0.056254640798545974,0.28913910108689195,-0.047820314244651003,0.15912126568339313
30379,MG63,H3K27me3,MER57C2,-0.01691352757912927,0.7511500465758091,-0.12093547432727679,0.08747584502236404
30380,MG63,H3K27me3,MER67A,0.004209625531278081,0.9374514097940385,-0.10066462283552538,0.10899135390839054
30381,MG63,H3K27me3,LTR65,0.0428444729995032,0.42426357292001093,-0.06226500837023314,0.14701400308857876
30382,MG63,H3K27me3,MARE4,-0.01800886464451336,0.7363417450701382,-0.12230983901391497,0.08668554114854711
30383,MG63,H3K27me3,LTR7C,-0.007295967001972139,0.8929030511395626,-0.11310403622317285,0.09867572532609667
30384,MG63,H3K27me3,MER68B,0.08857475885948082,0.10049430585097177,-0.01717353288990398,0.19236337696095474
30385,MG63,H3K27me3,X24_LINE,-0.022124332701906654,0.682611787305305,-0.1275671255517907,0.0838129742015379
30386,MG63,H3K27me3,LTR5_Hs,-0.05269341352537685,0.3334054275955738,-0.15832393268620001,0.05412957714971036
30387,MG63,H3K27me3,LOR1-int,0.04879686994297744,0.36620190103290384,-0.05708492943671786,0.1535931823351584
30388,MG63,H3K27me3,UCON34,0.015011973644208306,0.7820724843686295,-0.09118354834519288,0.1208699012105656
30389,MG63,H3K27me3,ORSL-2a,-0.003511170037870109,0.9486446326398565,-0.10998920232698475,0.10304653909161149
30390,MG63,H3K27me3,AluYk11,-0.037170082941480866,0.49970751312370676,-0.14423073594481145,0.07075068977768202
30391,MG63,H3K27me3,MER57D,-0.012215447980197695,0.8221715597510362,-0.11826795090207227,0.0941125874944056
30392,MG63,H3K27me3,Tigger11a,0.05377129720654292,0.3228795924311964,-0.05289342033676859,0.15922287206346314
30393,MG63,H3K27me3,LTR5A,-0.0749100895258469,0.20496967183370257,-0.18885439785307634,0.04102452542577606
30394,MG63,H3K27me3,LTR102_Mam,0.08671620693783805,0.1099428620575698,-0.01967089582491903,0.19116158971075098
30395,MG63,H3K27me3,AluYe6,0.06311951405550945,0.24998986787482205,-0.044496422740243145,0.16928735623029909
30396,MG63,H3K27me3,LTR45B,0.06798060217913682,0.2209056100115393,-0.040946791426840705,0.17531106243477843
30397,MG63,H3K27me3,MER67B,-0.08475577079358133,0.1255496361727776,-0.19129290568737317,0.023755171871190185
30398,MG63,H3K27me3,LTR90A,-0.08780136036990493,0.10606460793360013,-0.1923671004797636,0.018735816371782683
30399,MG63,H3K27me3,MER21-int,0.004054094085095319,0.941158538342646,-0.10330538427957013,0.11132019675391834
30400,MG63,H3K27me3,LTR19A,-0.029083578566967836,0.5980275049706575,-0.13645614924746452,0.0789643831201292
30401,MG63,H3K27me3,LTR107_Mam,0.012865194326098686,0.813971394539575,-0.09409932864481137,0.11953608493853879
30402,MG63,H3K27me3,UCON55,0.005530892289326243,0.9196660892845785,-0.10168340682725198,0.11261818397590383
30403,MG63,H3K27me3,EUTREP16,-0.07038634700401819,0.19809719010566468,-0.17605474554712203,0.036885692087903106
