individual_name,average_abs_corr,average_abs_corr_random,average_divergence,count,log10_count,class_name,average_abs_corr_random_95_top,status_95
MamRep488,0.05332917121548805,0.03639463710346932,254.6911196911197,518,2.714329759745233,DNA,0.04558583937038548,above
MamRep605,0.03176244013169765,0.01665847525331848,278.74651600753293,2655,3.4240645254174877,LTR,0.018839831475523282,above
MamRep605b,0.031065538392755564,0.015820659198331012,280.3678038379531,1876,3.2732328340430454,LTR,0.02273168276391855,above
MamSINE1,0.026344369270076478,0.014782668359062608,311.30621088107847,4154,3.6184664921990803,SINE,0.014789858550589481,above
MamTip1,0.041811985045983865,0.03231560802405238,249.37196765498652,742,2.870403905279027,DNA,0.037535380693794494,above
MamTip1b,0.05170722132101778,0.03544365085496904,239.53634085213034,399,2.6009728956867484,DNA,0.052495477172187596,below
MamTip2,0.027498895407469134,0.014694801467297841,294.55704008221994,3892,3.5901728315963144,DNA,0.015320127559066468,above
MamTip2b,0.02505409715644844,0.00907758196747683,295.7107201309329,4888,3.689131197234498,DNA,0.013544272012027986,above
MamTip3,0.03315760250862771,0.02734430964274373,280.8806706114398,1014,3.0060379549973173,DNA,0.031703238182101814,above
MamTip3B,0.034557466327029905,0.02643537426284481,272.8155197657394,683,2.8344207036815323,DNA,0.03925517396799618,below
Mam_R4,0.04971989199210408,0.03656663587594533,291.05566600397617,503,2.7015679850559273,LINE,0.046315913460806955,above
Merlin1_HS,0.14451546376447735,0.17992317572490343,143.975,40,1.6020599913279625,DNA,0.1820675045697394,below
ORSL,0.032687570727798015,0.026819955478946965,202.95979899497488,995,2.9978230807457256,DNA,0.03202914889660568,above
ORSL-2a,0.04979110697626754,0.04092482787529638,252.55685131195335,343,2.5352941200427703,DNA,0.05696843982341007,below
ORSL-2b,0.032537482255970224,0.037122837677591725,244.16752136752137,585,2.7671558660821804,DNA,0.04268417930683468,below
OldhAT1,0.03300973060825667,0.015307618350290441,257.5519801980198,2424,3.3845326154942486,DNA,0.01979027758355278,above
PABL_A,0.06647412636116433,0.040340718102500034,88.74477958236659,431,2.6344772701607315,LTR,0.05035076925756011,above
PABL_A-int,0.07843510148694668,0.07337897923238271,124.61904761904762,105,2.0211892990699383,LTR,0.10804634429179855,below
PABL_B,0.06477094762194606,0.04518297600414821,183.3040293040293,273,2.436162647040756,LTR,0.06445173200130423,above
PABL_B-int,0.06790349030973102,0.06567264372311604,250.9794520547945,146,2.164352855784437,LTR,0.09040694039421712,below
PRIMA4-int,0.06491020681625118,0.05500583966202541,203.3127572016461,243,2.385606273598312,LTR,0.06863890699101774,below
PRIMA41-int,0.08381634829464524,0.05933261259639969,243.90449438202248,178,2.250420002308894,LTR,0.08122045017113555,above
PRIMA4_LTR,0.06631621882985357,0.04877928404669513,106.58431372549019,255,2.406540180433955,LTR,0.06687309487278083,below
PRIMAX-int,0.10261166519672767,0.09252088911486088,250.32876712328766,73,1.863322860120456,LTR,0.1315128456140685,below
Penelope1_Vert,0.030061373736364142,0.031258253305554394,236.48652118100128,779,2.8915374576725643,LINE,0.036560652149707516,below
Plat_L3,0.04648864033964634,0.016722916264627744,283.0591456736035,2739,3.4375920322539613,LINE,0.018525191301110043,above
PrimLTR79,0.0837310382273254,0.06632778706876852,179.28695652173914,115,2.060697840353612,LTR,0.10286032092046553,below
Ricksha,0.05401160229473161,0.0318143205315272,167.64028776978418,417,2.6201360549737576,DNA,0.05125785038588955,above
Ricksha_0,0.06348188649361575,0.062498975390584514,152.16260162601625,246,2.3909351071033793,DNA,0.0681850346913301,below
Ricksha_a,0.08585889525367005,0.07994532610049272,169.14173228346456,127,2.103803720955957,DNA,0.09748562828150324,below
Ricksha_b,0.08921198352384072,0.067863527371948,149.80620155038758,129,2.110589710299249,DNA,0.09666548211718544,below
Ricksha_c,0.04459337213929984,0.02344580093863837,175.20995024875623,1005,3.002166061756508,DNA,0.031856433502046776,above
SVA_A,0.09805489175641453,0.01435856780928623,222.34100418410043,2390,3.3783979009481375,Retroposon,0.019942009600391174,above
SVA_B,0.15836322827117422,0.02755667077992018,141.8799076212471,866,2.937517892017347,Retroposon,0.034526484237865196,above
SVA_C,0.10339887167262052,0.03306998854226953,88.10469314079423,554,2.74350976472843,Retroposon,0.04395946092046426,above
SVA_D,0.1069424304830477,0.02862622466251031,89.38156359393233,857,2.932980821923198,Retroposon,0.03472206507941437,above
SVA_E,0.1557041039182417,0.025387503976082776,199.7730192719486,934,2.9703468762300935,Retroposon,0.03314375855427057,above
SVA_F,0.16959003323063288,0.032486835377393185,111.592867756315,673,2.828015064223977,Retroposon,0.03956948785017599,above
THE1-int,0.04811068491212201,0.05231326428694484,116.31103678929766,299,2.4756711883244296,LTR,0.061358166456705186,below
THE1A,0.04820996572824797,0.014183046335070509,101.23229649238915,3022,3.4802944600030066,LTR,0.017566026448335468,above
THE1B,0.03812254840866859,0.005753057818548613,119.50506711943545,18847,4.2752422305559,LTR,0.006528987576401505,above
THE1C,0.03325305774293185,0.009146287802362109,118.22887727794061,7847,3.89470365260923,LTR,0.01048582944461907,above
THE1D,0.03755105208616452,0.0065273726481539975,122.85748727564962,11199,4.049179244645967,LTR,0.008651231728541181,above
THE1D-int,0.10663548904614031,0.0365367715136961,158.47179487179488,390,2.591064607026499,LTR,0.05314706526077547,above
Tigger1,0.05457744843609237,0.008473334183427413,143.68245398773007,8150,3.9111576087399764,DNA,0.010273209556017389,above
Tigger10,0.03851842839553023,0.017237273558956115,271.1578947368421,1178,3.0711452904510828,DNA,0.029234801310315774,above
Tigger11a,0.056860748827473294,0.03546021810625907,276.9384164222874,341,2.5327543789924976,DNA,0.057148858574756066,below
Tigger12,0.03689038696574235,0.032813158110176245,288.00294985250736,678,2.8312296938670634,DNA,0.03941143808917602,below
Tigger12A,0.041886960269430076,0.0370932507858459,280.63427561837455,566,2.7528164311882715,DNA,0.04345304878653544,below
Tigger12c,0.035846305357814634,0.026379769279383784,293.77837837837836,740,2.8692317197309762,DNA,0.03759019897246835,below
Tigger13a,0.04693059852790202,0.013718324887636265,270.42537313432837,2412,3.3823773034681137,DNA,0.019843453657357565,above
Tigger14a,0.019057941373445512,0.029482298233905222,262.53056603773587,1325,3.1222158782728267,DNA,0.0274338225513003,below
Tigger15a,0.0232041692267934,0.0119356594934978,276.2920245398773,4075,3.6101276130759956,DNA,0.014944206020547432,above
Tigger16a,0.03454111622560652,0.024783413790255716,273.33865814696486,1565,3.194514341882467,DNA,0.02507232500152711,above
Tigger16b,0.02644161326862632,0.022004866815075567,268.589258698941,1322,3.1212314551496214,DNA,0.02746746639816864,below
Tigger17,0.08654745926868977,0.04506862296318733,188.38571428571427,140,2.146128035678238,DNA,0.0924817212650054,below
Tigger17a,0.04930952644060977,0.0245248366048916,198.64953526517223,1829,3.262213705476417,DNA,0.023045684932132694,above
Tigger17b,0.04355218581321191,0.044426204384221894,208.35907335907336,259,2.413299764081252,DNA,0.0663126715064929,below
Tigger17c,0.06795428131929082,0.08393496772041463,225.13636363636363,176,2.24551266781415,DNA,0.08171819795531977,below
Tigger17d,0.06241234712087911,0.046688632314638975,210.5438596491228,171,2.2329961103921536,DNA,0.0830016002700594,below
Tigger18a,0.05464023076379382,0.025116741054024682,260.89156626506025,996,2.998259338423699,DNA,0.03201175720368737,above
Tigger19a,0.016130954706864518,0.013310053517109094,300.2847661188369,3164,3.500236474825639,DNA,0.017135267965951165,below
Tigger19b,0.034158439743721236,0.01332208119497975,284.22499122499124,2849,3.454692449239477,DNA,0.018134956553313528,above
Tigger1a_Art,0.09422832267943616,0.06367385255280016,164.96478873239437,142,2.1522883443830563,DNA,0.09177513557915992,above
Tigger1a_Mars,0.21879455389450067,0.1854547876853202,165.86666666666667,15,1.1760912590556813,DNA,0.30942289263209416,below
Tigger2,0.05296178484685188,0.013065806144367854,152.99278846153845,2496,3.397244581010386,DNA,0.01947953278803589,above
Tigger20a,0.03173420844869579,0.026594659201553253,282.0064695009242,1082,3.0342272607705505,DNA,0.030609884562470355,above
Tigger21a,0.07991305271846381,0.08782517768913514,274.65714285714284,140,2.146128035678238,DNA,0.0924817212650054,below
Tigger22N1,0.03304899545518972,0.029075879745171205,264.16547619047617,840,2.9242792860618816,DNA,0.03510027013585458,below
Tigger23a,0.04775436853486057,0.030707109575022817,265.13471502590676,579,2.762678563727436,DNA,0.042922776639134456,above
Tigger2a,0.03764331100571486,0.014101060794252801,155.5773930753564,2946,3.469232742506612,DNA,0.017809617588466328,above
Tigger2b_Pri,0.044390071297993945,0.02437715975027043,163.33614232209737,1068,3.0285712526925375,DNA,0.030826192787348626,above
Tigger3,0.027163280569727152,0.020027222587269626,159.83586626139817,987,2.9943171526696366,DNA,0.03216925849373363,below
Tigger3a,0.04524328016067917,0.012062582504342882,173.00944946589976,4868,3.6873505695580273,DNA,0.013574331510540489,above
Tigger3b,0.03176666611565469,0.012138231705284126,148.90710513682188,4166,3.619719265611727,DNA,0.014766808633956015,above
Tigger3c,0.02942076523186268,0.01982800637197737,168.55068168346176,1687,3.2271150825891253,DNA,0.024075062098576367,above
Tigger3d,0.03709827939861041,0.03888515896301009,195.9002036659878,491,2.6910814921229687,DNA,0.046924566506138674,below
Tigger4,0.03581937869838202,0.026590991779349597,149.09754098360656,1220,3.0863598306747484,DNA,0.028686242030567983,above
Tigger4a,0.03773055408289437,0.01231924025280461,167.27900552486187,3258,3.5129510799724906,DNA,0.01686615640250156,above
Tigger4b,0.04444943343316153,0.01838217659028679,149.7948101874099,2081,3.318272080211627,DNA,0.021492102512503407,above
Tigger5,0.04564105978786104,0.024756944512585297,167.6355475763016,557,2.745855195173729,DNA,0.043831283300966216,above
Tigger5b,0.041602673456462236,0.02010284413041523,194.1209117938553,2018,3.3049211619008916,DNA,0.021852329175015384,above
Tigger6,0.08500686794269686,0.06296281696171643,199.25882352941176,170,2.230448921378274,DNA,0.08326523787012895,above
Tigger6a,0.09190727271196493,0.03915362845212339,202.08870967741936,496,2.6954816764901977,DNA,0.04666820471808197,above
Tigger6b,0.1014066903344549,0.0845728941316194,190.80165289256198,121,2.08278537031645,DNA,0.10007029579640053,above
Tigger7,0.06241242947081952,0.015634654937879865,181.91616566466266,2994,3.4762517960070336,DNA,0.01765466160169646,above
Tigger8,0.03473671015873091,0.02638104638779778,281.3894348894349,814,2.910624404889201,DNA,0.03570208996136704,below
Tigger9a,0.04810472448344229,0.03297615318584928,256.0659340659341,819,2.9132839017604186,DNA,0.03558407267827865,above
Tigger9b,0.06252527490904002,0.035936395418757636,217.71530249110322,562,2.749736315569061,DNA,0.04362000072494814,above
UCON100,0.2080209762314503,0.18129895405194074,226.22222222222223,18,1.255272505103306,DNA,0.28037508986441523,below
UCON103,0.19374780639068698,0.1600026764727283,257.16,25,1.3979400086720377,LTR,0.23474673650100691,below
UCON105,0.02994752200743372,0.03413703849836688,273.5517799352751,618,2.790988475088816,DNA,0.04143627135106271,below
UCON11,0.14114828639301552,0.1039918484471984,245.3469387755102,49,1.6901960800285136,DNA,0.16314638814450047,below
UCON14,0.07657815054895603,0.07501304379447547,241.63366336633663,101,2.0043213737826426,DNA,0.11033937907410019,below
UCON15,0.10975554424318545,0.09739480469838442,265.51020408163265,49,1.6901960800285136,DNA,0.16314638814450047,below
UCON2,0.06794793598133583,0.05915149894815707,248.26277372262774,137,2.1367205671564067,DNA,0.09357126653619324,below
UCON21,0.12868378146257095,0.1432480916615394,264.17857142857144,28,1.4471580313422192,DNA,0.22079412917628777,below
UCON23,0.17350274900162913,0.12288181869870571,228.46666666666667,30,1.4771212547196624,DNA,0.2127093058713218,below
UCON26,0.07060882815757519,0.04324429534742184,299.2447916666667,192,2.2833012287035497,DNA,0.07796264404497195,below
UCON29,0.049096544095198334,0.04172297525403141,265.23275862068965,232,2.3654879848909,DNA,0.07037984265897673,below
UCON33,0.06953952631716692,0.055418072483713776,254.5,148,2.1702617153949575,DNA,0.08974429709760959,below
UCON34,0.050033288683989256,0.04160246273383459,245.56976744186048,344,2.53655844257153,DNA,0.056878837029941134,below
UCON35,0.07191515359717905,0.04716923423667335,252.24137931034483,174,2.2405492482825995,DNA,0.08222473734412233,below
UCON37,0.05231443517880406,0.07075731481452044,276.3496932515337,163,2.2121876044039577,DNA,0.08517999192863218,below
UCON38,0.07500125168742325,0.054812101818580046,266.15577889447235,199,2.298853076409707,DNA,0.07646764177137032,below
UCON39,0.06369185311847615,0.07789159537994084,277.4260869565217,115,2.060697840353612,DNA,0.10286032092046553,below
UCON4,0.07280656309154059,0.06780777098000658,235.3953488372093,172,2.2355284469075487,DNA,0.08274032738075761,below
UCON40,0.04946582278398751,0.05440777275083322,275.5656108597285,221,2.3443922736851106,DNA,0.07225280545757641,below
UCON44,0.032158984390252845,0.03924633886509187,275.83180428134557,327,2.514547752660286,DNA,0.05845906459895714,below
UCON51,0.14169006662839437,0.17893377219073403,285.258064516129,31,1.4913616938342726,LTR,0.20897133823020925,below
UCON55,0.045853946010784005,0.04067494621682884,294.73668639053255,338,2.5289167002776547,DNA,0.05742256513676892,below
UCON58,0.06138184126035085,0.06423559368551968,252.093896713615,213,2.3283796034387376,DNA,0.07370768039377162,below
UCON59,0.12487623410653363,0.14652668930989962,275.7173913043478,46,1.662757831681574,DNA,0.16881586631243706,below
UCON62,0.1773590155391165,0.18820023986858536,266.04347826086956,23,1.3617278360175928,DNA,0.24557229858572305,below
UCON69,0.1707619231282935,0.10076969601022215,250.54166666666666,24,1.380211241711606,DNA,0.239985749810458,below
UCON7,0.06844673968720665,0.0537317701511796,224.50375939849624,133,2.123851640967086,DNA,0.09508252718672625,below
UCON73,0.05049869708450826,0.061694648403823306,263.02564102564105,234,2.369215857410143,DNA,0.07005395125203982,below
UCON78,0.0623777096412025,0.05456157876554334,259.37704918032784,183,2.2624510897304293,DNA,0.08001293482862354,below
UCON8,0.052074947950561924,0.04292160678433507,281.78688524590166,183,2.2624510897304293,DNA,0.08001293482862354,below
UCON80,0.11048768280292279,0.11640461920934612,232.91489361702128,47,1.6720978579357175,DNA,0.1668641847896173,below
UCON81,0.12959185018984273,0.10648005019108774,204.0888888888889,45,1.6532125137753437,DNA,0.1708340327255841,below
UCON83,0.0970409961301717,0.1241235556850782,307.0652173913044,46,1.662757831681574,DNA,0.16881586631243706,below
UCON86,0.0807839006179257,0.08605267475432805,250.34821428571428,112,2.0492180226701815,LINE,0.1043409997042565,below
UCON89,0.1389354677208267,0.08844692410407229,268.9795918367347,49,1.6901960800285136,DNA,0.16314638814450047,below
UCON9,0.07781594177290005,0.08320844574057143,262.7340425531915,94,1.9731278535996986,DNA,0.11470882144814433,below
UCON97,0.13609581184286176,0.14152796520428101,241.1219512195122,41,1.6127838567197355,DNA,0.17965283371624,below
UCON99,0.11110366317022076,0.14743031677160834,252.61111111111111,54,1.7323937598229686,RC,0.15479654790635655,below
UCON9B,0.10988064409261226,0.07158186397006872,253.26582278481013,79,1.8976270912904414,DNA,0.12601433226704206,below
X10b_DNA,0.05494862139509555,0.04808118194122054,283.90425531914894,282,2.450249108319361,DNA,0.06333125008280581,below
X11_DNA,0.054922878257743515,0.050291223785882494,255.3892857142857,280,2.4471580313422194,DNA,0.06357544402039199,below
X12_DNA,0.03974188805855651,0.021644640103079007,276.9175572519084,1310,3.1172712956557644,DNA,0.027603226981796847,above
X12_LINE,0.07517880595303235,0.06789388923005099,265.6287878787879,132,2.12057393120585,LINE,0.09547132913991573,below
X13_LINE,0.05342530862019737,0.08804489003236735,266.94262295081967,122,2.0863598306747484,LINE,0.09962595065390248,below
X15_LINE,0.06533123703323045,0.07275142138673714,250.94578313253012,166,2.220108088040055,LINE,0.08434415675473848,below
X17_LINE,0.032590863929207035,0.028602285287587178,271.29133858267716,889,2.9489017609702137,LINE,0.03404059245863577,below
X1_DNA,0.04372216639957786,0.025762706725683173,261.6243291592129,559,2.747411807886423,DNA,0.043746420919410806,below
X1_LINE,0.10363992495229765,0.07826254864934182,259.9759036144578,83,1.919078092376074,LINE,0.12269346345791744,below
X1_LR,0.22942181872329984,0.25784444652790767,207.21428571428572,14,1.146128035678238,LTR,0.3211836602502535,below
X20_LINE,0.06398714801605447,0.05781346152512276,260.84864864864863,185,2.2671717284030137,LINE,0.07954406067898583,below
X21_LINE,0.1457103563197625,0.10856166017128839,242.57777777777778,45,1.6532125137753437,LINE,0.1708340327255841,below
X22_DNA,0.16920262933516647,0.16618984533162687,250.92307692307693,26,1.414973347970818,DNA,0.22982098784573582,below
X23_DNA,0.1005698725854886,0.11578498440580642,209.7741935483871,62,1.792391689498254,DNA,0.14365492424466694,below
X24_DNA,0.03200084848335953,0.031272181271861134,249.9810924369748,476,2.677606952720493,DNA,0.04771840712000409,below
X24_LINE,0.06561915216203372,0.043799732913013756,295.52312138728325,346,2.5390760987927767,LINE,0.05670082974369902,above
X26_DNA,0.039245051203044584,0.02512954439731023,259.37606837606836,936,2.971275848738105,DNA,0.03310544743858149,above
X2_LINE,0.06130074208338828,0.04795165763730375,271.94535519125685,183,2.2624510897304293,LINE,0.08001293482862354,below
X2a_DNA,0.04673952372742531,0.03912107228701253,244.92146596858638,382,2.582063362911709,DNA,0.05374601271217418,below
X2b_DNA,0.052456535088308574,0.05236723137772572,227.24365482233503,197,2.294466226161593,DNA,0.07688642374443364,below
X30_DNA,0.03061365838889433,0.030966762805960828,263.05548037889037,739,2.8686444383948255,DNA,0.037617693791949174,below
X32_DNA,0.053564317493693996,0.05821350572547756,257.915857605178,309,2.4899584794248346,DNA,0.06027639252594055,below
X33a_DNA,0.10602019289925398,0.08582656998997894,269.24242424242425,66,1.8195439355418688,DNA,0.138879886591517,below
X34_DNA,0.07027928932620418,0.08673766277588867,267.09615384615387,104,2.0170333392987803,DNA,0.1086068449805344,below
X4a_DNA,0.0953866633399985,0.06332281098638018,269.55737704918033,183,2.2624510897304293,DNA,0.08001293482862354,above
X4b_DNA,0.03779234343168443,0.03219280255480234,273.9794628751975,633,2.801403710017355,DNA,0.04090243484771394,below
X5B_LINE,0.09341077101291957,0.08698819373728285,250.44444444444446,81,1.9084850188786497,LINE,0.124322312951143,below
X5a_DNA,0.033321120004853017,0.03722544019250848,271.82675438596493,456,2.6589648426644352,DNA,0.048838881212014754,below
X6A_LINE,0.03273979817481224,0.021878589578809924,282.08323563892145,853,2.930949031167523,LINE,0.0348100088794215,below
X6B_LINE,0.04630710222242913,0.03166844037364299,259.843853820598,602,2.7795964912578244,LINE,0.04202815278863511,above
X6a_DNA,0.027226164138398668,0.018192081858675324,259.8828049951969,1041,3.017450729510536,DNA,0.031255953121183205,below
X6b_DNA,0.027772427481379997,0.019472949825704973,266.98929961089493,1028,3.011993114659257,DNA,0.031469053022496175,below
X7A_LINE,0.032642027553064584,0.023879806811417846,276.89940828402365,1014,3.0060379549973173,LINE,0.031703238182101814,above
X7B_LINE,0.0259763020480613,0.022299708845687945,275.629363449692,974,2.9885589568786157,LINE,0.0324007080993201,below
X7C_LINE,0.03575639592602925,0.03269152380112474,277.4689781021898,548,2.738780558484369,LINE,0.04421905273458311,below
X7D_LINE,0.10238829091877023,0.08747026232571463,224.85507246376812,69,1.8388490907372552,LINE,0.13558170598759683,below
X8_LINE,0.04988256764234008,0.05293930659391219,244.19117647058823,272,2.4345689040341987,LINE,0.06457974523633185,below
X9_LINE,0.037197049772657274,0.04902597978143952,255.95324675324676,385,2.5854607295085006,LINE,0.053519161215728396,below
X9a_DNA,0.04963653110911837,0.041798273210139195,267.85990338164254,621,2.79309160017658,DNA,0.04132791645119821,above
X9b_DNA,0.04007495006412503,0.02966720129103627,252.27722772277227,606,2.782472624166286,DNA,0.041877927461849464,below
Zaphod,0.05365597272183773,0.015080630786677917,232.1681195516812,1606,3.205745540942662,DNA,0.02472418069845915,above
Zaphod2,0.03685001281488968,0.03231702707267131,227.51351351351352,592,2.77232170672292,DNA,0.042410536942401496,below
Zaphod3,0.05881660243460333,0.03177850744581474,223.7800875273523,914,2.9609461957338317,DNA,0.0335339487026404,above
Zaphod4a,0.05550211278053572,0.027256383256291424,266.2841726618705,278,2.444044795918076,DNA,0.06382234019139456,below
Zaphod5a,0.08001416581409776,0.07496026494693167,239.65,100,2.0,DNA,0.11093461871607616,below
Zaphod5b,0.1008787757415098,0.12666838388035193,242.72093023255815,43,1.6334684555795866,DNA,0.17508541053363072,below
hAT-1_Mam,0.03441243661841361,0.025380275276439965,261.81529209621993,1164,3.06595298031387,DNA,0.02942440055451463,above
hAT-4b_Ther,0.05960029064647909,0.06862507333519648,266.9375,176,2.24551266781415,DNA,0.08171819795531977,below
hAT-5_Mam,0.04204150238293631,0.03077202946197783,257.0014598540146,685,2.8356905714924254,DNA,0.039193160872134016,above
hAT-N1_Mam,0.038056722513435115,0.06076455390517554,272.76635514018693,214,2.330413773349191,DNA,0.07352124810765996,below
hAT-N1a_Mam,0.03859482593961428,0.04283245627432838,257.5207877461707,457,2.6599162000698504,DNA,0.048781068490614476,below
